Benefits TC,,,,,526,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assigned,,Test Case,,,SKU,,,,,,,,,,,,,,,,Test results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tester,,Model,,SKU or Base SKU,SKU,URL,Premium Count,Status,Trade-in,Galaxy Credits,Premium 1,Premium 2,Premium 3,Premium 4,Premium 5,Premium 6,Premium 7,Premium 8,No-trade-in,No-trade-in,SKU,Raw,HTMLify,Check Extra Premiums - Status,Check Extra Premiums - Status,,,,,,,,,,,,,,,,,,,,,,,,Checking Missing Premiums - Status,Reason of fail,Trade-in,,Galaxy Credit,,Premium 1,,Premium 2,,Premium 3,,Premium 4,,Premium 5,,Premium 6,,Premium 7,,Premium 8,,No trade-in,,No trade-in,,Other,,,Join,
Test,MX,"Galaxy S25+, 512GB+12GB, Blueblack, exclusive",,"SM-S9360, 512GB",SM-S9360ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360ZKGTGY?R=20250213111307,0,Failed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 512GB+12GB, Coralred, exclusive",,"SM-S9360, 512GB",SM-S9360ZRGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360ZRGTGY?R=20250213111307,0,Failed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 512GB+12GB, Pinkgold, exclusive",,"SM-S9360, 512GB",SM-S9360ZDGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360ZDGTGY?R=20250213111307,0,Failed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 256GB+12GB, Silver Shadow",,"SM-S9360, 256GB",SM-S9360ZSDTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360ZSDTGY?R=20250213111307,1,Passed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 256GB+12GB, Mint",,"SM-S9360, 256GB",SM-S9360LGDTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360LGDTGY?R=20250213111307,1,Passed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 256GB+12GB, Icyblue",,"SM-S9360, 256GB",SM-S9360LBDTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360LBDTGY?R=20250213111307,1,Passed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 256GB+12GB, Navy",,"SM-S9360, 256GB",SM-S9360DBDTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360DBDTGY?R=20250213111307,1,Passed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 256GB+12GB, Blueblack, exclusive",,"SM-S9360, 256GB",SM-S9360ZKDTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360ZKDTGY?R=20250213111307,1,Passed,500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 256GB+12GB, Coralred, exclusive",,"SM-S9360, 256GB",SM-S9360ZRDTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360ZRDTGY?R=20250213111307,1,OOS (Blocked),500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25+, 256GB+12GB, Pinkgold, exclusive",,"SM-S9360, 256GB",SM-S9360ZDDTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9360ZDDTGY?R=20250213111307,1,OOS (Blocked),500,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$500 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$500 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 512GB+8GB, Silver Shadow",,"SM-S9310, 512GB",SM-S9310ZSHTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZSHTGY?R=20250213111307,0,Failed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 512GB+8GB, Icyblue",,"SM-S9310, 512GB",SM-S9310LBHTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310LBHTGY?R=20250213111307,0,Failed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 512GB+8GB, Navy",,"SM-S9310, 512GB",SM-S9310DBHTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310DBHTGY?R=20250213111307,0,Failed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 512GB+8GB, Blueblack, exclusive",,"SM-S9310, 512GB",SM-S9310ZKHTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZKHTGY?R=20250213111307,0,Failed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 512GB+8GB, Coralred, exclusive",,"SM-S9310, 512GB",SM-S9310ZRHTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZRHTGY?R=20250213111307,0,Failed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 512GB+8GB, Pinkgold, exclusive",,"SM-S9310, 512GB",SM-S9310ZDHTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZDHTGY?R=20250213111307,0,Failed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 256GB+8GB, Silver Shadow",,"SM-S9310, 256GB",SM-S9310ZSGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZSGTGY?R=20250213111307,1,Passed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 256GB+8GB, Mint",,"SM-S9310, 256GB",SM-S9310LGGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310LGGTGY?R=20250213111307,1,Passed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 256GB+8GB, Blue",,"SM-S9310, 256GB",SM-S9310LBGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310LBGTGY?R=20250213111307,1,Passed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 256GB+8GB, Navy",,"SM-S9310, 256GB",SM-S9310DBGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310DBGTGY?R=20250213111307,1,Passed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 256GB+8GB, Blueblack, exclusive",,"SM-S9310, 256GB",SM-S9310ZKGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZKGTGY?R=20250213111307,1,Passed,300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 256GB+8GB, Coralred, exclusive",,"SM-S9310, 256GB",SM-S9310ZRGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZRGTGY?R=20250213111307,1,OOS (Blocked),300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,MX,"Galaxy S25, 256GB+8GB, Pinkgold, exclusive",,"SM-S9310, 256GB",SM-S9310ZDGTGY,https://www.samsung.com/hk/smartphones/galaxy-s25/buy/?modelCode=SM-S9310ZDGTGY?R=20250213111307,1,OOS (Blocked),300,350,,,,,,,,,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,350 Galaxy Credit,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,T4511,Failed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br>45W 旅行充電器 T4511<br>額外港幣$300 Trade-in回贈<br>送港幣$350 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","
45W 旅行充電器 T4511
額外港幣$300 Trade-in回贈
送港幣$350 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Z Fold6, 1TB+12GB, Silver Shadow",,"SM-F9560, 1TB",SM-F9560ZSHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold6/buy/?modelCode=SM-F9560ZSHTGY?R=20250213111307,1,OOS (Blocked),1000,500,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 Trade-in,Failed,500 Galaxy Credit,Failed,T4511,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"45W 旅行充電器 T4511<br><br><br><br><br><br><br><br><br>額外港幣$1000 Trade-in回贈<br>送港幣$500 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","45W 旅行充電器 T4511

額外港幣$1000 Trade-in回贈
送港幣$500 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Z Fold6, 1TB+12GB, Navy",,"SM-F9560, 1TB",SM-F9560DBHTGY,https://www.samsung.com/hk/smartphones/galaxy-z-fold6/buy/?modelCode=SM-F9560DBHTGY?R=20250213111307,1,OOS (Blocked),1000,500,Z-EP-T4511XBEGGB-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 Trade-in,Failed,500 Galaxy Credit,Failed,T4511,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"45W 旅行充電器 T4511<br><br><br><br><br><br><br><br><br>額外港幣$1000 Trade-in回贈<br>送港幣$500 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","45W 旅行充電器 T4511

額外港幣$1000 Trade-in回贈
送港幣$500 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
